set,arm,band,matcher,chip,med,n
ank30_ovp,C1,mean,phase,ank_17_22,15.80052528784985,1
ank30_ovp,C1,mean,ncc,ank_29_21,8.121612632353576,17
ank30_ovp,C1,mean,phase,ank_29_21,0.5796864276356859,1
ank30_ovp,C1,mean,ncc,ank_20_6,4.800348393133822,23
ank30_ovp,C1,mean,phase,ank_20_6,0.104098261654943,1
ank30_ovp,C1,mean,ncc,ank_5_5,1.607992453183749,50
ank30_ovp,C1,mean,phase,ank_5_5,0.3698793353512569,1
ank30_ovp,C1,mean,ncc,ank_26_3,1.031187130280364,67
ank30_ovp,C1,mean,phase,ank_26_3,0.2670493635687724,1
ank30_ovp,C1,mean,ncc,ank_22_37,1.5030730822513505,46
ank30_ovp,C1,mean,phase,ank_22_37,0.3867373145332963,1
ank30_ovp,C1,mean,ncc,ank_13_6,0.5691980167393287,42
ank30_ovp,C1,mean,phase,ank_13_6,0.634394467730591,1
ank30_ovp,C1,mean,ncc,ank_18_7,1.0882516645878686,36
ank30_ovp,C1,mean,phase,ank_18_7,0.2946158253107629,1
ank30_ovp,C1,mean,ncc,ank_5_12,0.5393555675026237,78
ank30_ovp,C1,mean,phase,ank_5_12,0.2787997017775976,1
ank30_ovp,C1,mean,ncc,ank_35_11,1.1050321893387367,70
ank30_ovp,C1,mean,phase,ank_35_11,0.2924562555406312,1
ank30_ovp,C1,mean,ncc,ank_34_11,0.8693144447393989,85
ank30_ovp,C1,mean,phase,ank_34_11,0.1302323242060569,1
ank30_ovp,C1,mean,ncc,ank_26_5,0.8349788974050707,86
ank30_ovp,C1,mean,phase,ank_26_5,0.4239259406426981,1
ank30_ovp,C1,mean,ncc,ank_38_22,0.6724611177020776,102
ank30_ovp,C1,mean,phase,ank_38_22,0.0778292344671877,1
ank30_ovp,C1,mean,ncc,ank_33_34,0.4897875815032892,74
ank30_ovp,C1,mean,phase,ank_33_34,0.1602044331629774,1
ank30_ovp,C1,mean,ncc,ank_33_3,0.9221558440142392,76
ank30_ovp,C1,mean,phase,ank_33_3,0.6668601675697634,1
ank30_ovp,C2,bt601,ncc,ank_24_3,8.000747043551378,19
ank30_ovp,C2,bt601,phase,ank_24_3,23.10248528156892,1
ank30_ovp,C2,bt601,ncc,ank_27_14,4.76886277705079,10
ank30_ovp,C2,bt601,phase,ank_27_14,57.18417964898463,1
ank30_ovp,C2,bt601,ncc,ank_0_30,8.184827251197643,50
ank30_ovp,C2,bt601,phase,ank_0_30,0.2089965667126646,1
ank30_ovp,C2,bt601,ncc,ank_13_34,8.796112706320617,34
ank30_ovp,C2,bt601,phase,ank_13_34,0.0686642147893647,1
ank30_ovp,C2,bt601,ncc,ank_9_25,0.9634550034085178,71
ank30_ovp,C2,bt601,phase,ank_9_25,0.1930271842744963,1
ank30_ovp,C2,bt601,ncc,ank_7_36,8.974826503699287,48
ank30_ovp,C2,bt601,phase,ank_7_36,32.019736844470835,1
ank30_ovp,C2,bt601,ncc,ank_25_16,2.4259471534720234,56
ank30_ovp,C2,bt601,phase,ank_25_16,1.1386823746864738,1
ank30_ovp,C2,bt601,ncc,ank_7_8,0.4015725732100559,91
ank30_ovp,C2,bt601,phase,ank_7_8,0.129443882741071,1
ank30_ovp,C2,bt601,ncc,ank_22_16,0.8733156705930365,36
ank30_ovp,C2,bt601,phase,ank_22_16,0.7696070926257574,1
ank30_ovp,C2,bt601,ncc,ank_3_13,0.4723336304632726,80
ank30_ovp,C2,bt601,phase,ank_3_13,0.1200451618586545,1
ank30_ovp,C2,bt601,ncc,ank_8_31,4.506034849315594,100
ank30_ovp,C2,bt601,phase,ank_8_31,0.4154061779849103,1
ank30_ovp,C2,bt601,ncc,ank_4_41,1.26726238087975,58
ank30_ovp,C2,bt601,phase,ank_4_41,0.0590090814645364,1
ank30_ovp,C2,bt601,ncc,ank_6_10,0.9004099210943741,87
ank30_ovp,C2,bt601,phase,ank_6_10,0.7198576926915086,1
ank30_ovp,C2,bt601,ncc,ank_2_12,0.3174499113238851,71
ank30_ovp,C2,bt601,phase,ank_2_12,0.2060051876002744,1
ank30_ovp,C2,bt601,ncc,ank_9_1,1.2356415382299044,64
ank30_ovp,C2,bt601,phase,ank_9_1,1.2526250977564382,1
ank30_ovp,C2,bt601,ncc,ank_17_22,1.32124958905594,40
ank30_ovp,C2,bt601,phase,ank_17_22,0.1376131240726574,1
ank30_ovp,C2,bt601,ncc,ank_29_21,1.4994638247287162,29
ank30_ovp,C2,bt601,phase,ank_29_21,0.164187680020632,1
ank30_ovp,C2,bt601,ncc,ank_20_6,0.8163332793944276,57
ank30_ovp,C2,bt601,phase,ank_20_6,0.2028678138592115,1
ank30_ovp,C2,bt601,ncc,ank_5_5,0.506838912647612,100
ank30_ovp,C2,bt601,phase,ank_5_5,0.1265751730720387,1
ank30_ovp,C2,bt601,ncc,ank_26_3,0.5823137829612437,93
ank30_ovp,C2,bt601,phase,ank_26_3,0.1647507377474809,1
ank30_ovp,C2,bt601,ncc,ank_22_37,1.1298758542802072,61
ank30_ovp,C2,bt601,phase,ank_22_37,0.3199820089072266,1
ank30_ovp,C2,bt601,ncc,ank_13_6,0.3850623040667323,120
ank30_ovp,C2,bt601,phase,ank_13_6,0.3323692972803397,1
ank30_ovp,C2,bt601,ncc,ank_18_7,0.6890677595652561,75
ank30_ovp,C2,bt601,phase,ank_18_7,0.1213291368286209,1
ank30_ovp,C2,bt601,ncc,ank_5_12,0.2895060736951892,127
ank30_ovp,C2,bt601,phase,ank_5_12,0.0917729036333937,1
ank30_ovp,C2,bt601,ncc,ank_35_11,0.3961210232819019,133
ank30_ovp,C2,bt601,phase,ank_35_11,0.160114554190296,1
ank30_ovp,C2,bt601,ncc,ank_34_11,0.4412945020312361,118
ank30_ovp,C2,bt601,phase,ank_34_11,0.0107215872300231,1
ank30_ovp,C2,bt601,ncc,ank_26_5,0.4852618109321365,116
ank30_ovp,C2,bt601,phase,ank_26_5,0.2275949497937221,1
ank30_ovp,C2,bt601,ncc,ank_38_22,0.5534969106240546,114
ank30_ovp,C2,bt601,phase,ank_38_22,0.1224168456008638,1
ank30_ovp,C2,bt601,ncc,ank_33_34,0.4753862394884771,94
ank30_ovp,C2,bt601,phase,ank_33_34,0.0472036158403552,1
ank30_ovp,C2,bt601,ncc,ank_33_3,0.5579042192646896,133
ank30_ovp,C2,bt601,phase,ank_33_3,0.326834409956264,1
ank30_ovp,C2,mean,ncc,ank_24_3,7.2232242152253585,19
ank30_ovp,C2,mean,phase,ank_24_3,9.054064663099894,1
ank30_ovp,C2,mean,ncc,ank_27_14,4.560864058080921,9
ank30_ovp,C2,mean,phase,ank_27_14,17.785120993880067,1
ank30_ovp,C2,mean,ncc,ank_0_30,8.172662542949233,46
ank30_ovp,C2,mean,phase,ank_0_30,13.182735235719726,1
ank30_ovp,C2,mean,ncc,ank_13_34,9.333151383442807,37
ank30_ovp,C2,mean,phase,ank_13_34,0.4539957048039463,1
ank30_ovp,C2,mean,ncc,ank_9_25,0.9373800809746348,71
ank30_ovp,C2,mean,phase,ank_9_25,0.1770929844835706,1
ank30_ovp,C2,mean,ncc,ank_7_36,8.930790931881424,50
ank30_ovp,C2,mean,phase,ank_7_36,30.538694251374604,1
ank30_ovp,C2,mean,ncc,ank_25_16,2.394085096802105,56
ank30_ovp,C2,mean,phase,ank_25_16,0.7084866477866316,1
ank30_ovp,C2,mean,ncc,ank_7_8,0.4114442881122921,92
ank30_ovp,C2,mean,phase,ank_7_8,0.0605392968235667,1
ank30_ovp,C2,mean,ncc,ank_22_16,0.904908189927112,35
ank30_ovp,C2,mean,phase,ank_22_16,0.6250851055023525,1
ank30_ovp,C2,mean,ncc,ank_3_13,0.4557527172729864,80
ank30_ovp,C2,mean,phase,ank_3_13,0.1190883867753462,1
ank30_ovp,C2,mean,ncc,ank_8_31,3.8364157979127538,98
ank30_ovp,C2,mean,phase,ank_8_31,0.7077912951244096,1
ank30_ovp,C2,mean,ncc,ank_4_41,1.1295285181586712,57
ank30_ovp,C2,mean,phase,ank_4_41,0.0711053692049875,1
ank30_ovp,C2,mean,ncc,ank_6_10,0.8121096845758572,84
ank30_ovp,C2,mean,phase,ank_6_10,0.7139108220901704,1
ank30_ovp,C2,mean,ncc,ank_2_12,0.3048891670021406,69
ank30_ovp,C2,mean,phase,ank_2_12,0.2362981297042076,1
ank30_ovp,C2,mean,ncc,ank_9_1,1.2390174480627154,63
ank30_ovp,C2,mean,phase,ank_9_1,1.3221292178008768,1
ank30_ovp,C2,mean,ncc,ank_17_22,1.2052125037953687,38
ank30_ovp,C2,mean,phase,ank_17_22,0.0274555528957932,1
ank30_ovp,C2,mean,ncc,ank_29_21,1.5410152398311738,27
ank30_ovp,C2,mean,phase,ank_29_21,0.1412282848377474,1
ank30_ovp,C2,mean,ncc,ank_20_6,0.8262994929747518,57
ank30_ovp,C2,mean,phase,ank_20_6,0.1622670760738215,1
ank30_ovp,C2,mean,ncc,ank_5_5,0.5243506633506932,101
ank30_ovp,C2,mean,phase,ank_5_5,0.1562063124552135,1
ank30_ovp,C2,mean,ncc,ank_26_3,0.5907189949954844,93
ank30_ovp,C2,mean,phase,ank_26_3,0.1699947197149283,1
ank30_ovp,C2,mean,ncc,ank_22_37,1.0271387843016695,63
ank30_ovp,C2,mean,phase,ank_22_37,0.3932483136744467,1
ank30_ovp,C2,mean,ncc,ank_13_6,0.3819159527580404,119
ank30_ovp,C2,mean,phase,ank_13_6,0.354437851857231,1
ank30_ovp,C2,mean,ncc,ank_18_7,0.716778186394763,76
ank30_ovp,C2,mean,phase,ank_18_7,0.1148904165137009,1
ank30_ovp,C2,mean,ncc,ank_5_12,0.2822160663956533,126
ank30_ovp,C2,mean,phase,ank_5_12,0.0850585781639218,1
ank30_ovp,C2,mean,ncc,ank_35_11,0.3674749582093131,133
ank30_ovp,C2,mean,phase,ank_35_11,0.1316477075300091,1
ank30_ovp,C2,mean,ncc,ank_34_11,0.4471506132493635,118
ank30_ovp,C2,mean,phase,ank_34_11,0.0127188909053807,1
ank30_ovp,C2,mean,ncc,ank_26_5,0.4900121934457224,115
ank30_ovp,C2,mean,phase,ank_26_5,0.1675553804205642,1
ank30_ovp,C2,mean,ncc,ank_38_22,0.5319540041685205,114
ank30_ovp,C2,mean,phase,ank_38_22,0.1032879000136944,1
ank30_ovp,C2,mean,ncc,ank_33_34,0.4714212912800636,95
ank30_ovp,C2,mean,phase,ank_33_34,0.0542119778489698,1
ank30_ovp,C2,mean,ncc,ank_33_3,0.5891421829974665,135
ank30_ovp,C2,mean,phase,ank_33_3,0.3517620689869274,1
ank30_ovp,C3,bt601,ncc,ank_24_3,8.07133947496902,25
ank30_ovp,C3,bt601,phase,ank_24_3,9.93112577405695,1
ank30_ovp,C3,bt601,ncc,ank_27_14,5.51505474108223,11
ank30_ovp,C3,bt601,phase,ank_27_14,26.175204791997484,1
ank30_ovp,C3,bt601,ncc,ank_0_30,8.42350177288524,36
ank30_ovp,C3,bt601,phase,ank_0_30,1.1797456440356446,1
ank30_ovp,C3,bt601,ncc,ank_13_34,8.946658918682354,27
ank30_ovp,C3,bt601,phase,ank_13_34,0.1072778039305493,1
ank30_ovp,C3,bt601,ncc,ank_9_25,0.7193025497408752,69
ank30_ovp,C3,bt601,phase,ank_9_25,0.2322603535560135,1
ank30_ovp,C3,bt601,ncc,ank_7_36,8.932936079979727,51
ank30_ovp,C3,bt601,phase,ank_7_36,4.4326620067777185,1
ank30_ovp,C3,bt601,ncc,ank_25_16,2.115873513186691,46
ank30_ovp,C3,bt601,phase,ank_25_16,5.023230049607504,1
ank30_ovp,C3,bt601,ncc,ank_7_8,0.5635868134945305,90
ank30_ovp,C3,bt601,phase,ank_7_8,0.1833233088540875,1
ank30_ovp,C3,bt601,ncc,ank_22_16,1.1762959346729993,37
ank30_ovp,C3,bt601,phase,ank_22_16,1.0147471937915995,1
ank30_ovp,C3,bt601,ncc,ank_3_13,0.6072354008385499,80
ank30_ovp,C3,bt601,phase,ank_3_13,0.1184346547418615,1
ank30_ovp,C3,bt601,ncc,ank_8_31,3.649811886994283,96
ank30_ovp,C3,bt601,phase,ank_8_31,0.7984662822177712,1
ank30_ovp,C3,bt601,ncc,ank_4_41,1.3168826657209216,60
ank30_ovp,C3,bt601,phase,ank_4_41,0.094383270254787,1
ank30_ovp,C3,bt601,ncc,ank_6_10,0.9362737682899188,87
ank30_ovp,C3,bt601,phase,ank_6_10,0.6982497214316866,1
ank30_ovp,C3,bt601,ncc,ank_2_12,0.3909813659713503,73
ank30_ovp,C3,bt601,phase,ank_2_12,0.1267554387298952,1
ank30_ovp,C3,bt601,ncc,ank_9_1,1.1947069654502498,69
ank30_ovp,C3,bt601,phase,ank_9_1,1.1491215046044834,1
ank30_ovp,C3,bt601,ncc,ank_17_22,1.1646850956155168,35
ank30_ovp,C3,bt601,phase,ank_17_22,0.0870746334856397,1
ank30_ovp,C3,bt601,ncc,ank_29_21,2.410575649522757,27
ank30_ovp,C3,bt601,phase,ank_29_21,0.2692198492243274,1
ank30_ovp,C3,bt601,ncc,ank_20_6,0.8580766475689926,65
ank30_ovp,C3,bt601,phase,ank_20_6,0.2420185706253311,1
ank30_ovp,C3,bt601,ncc,ank_5_5,0.445335325756002,102
ank30_ovp,C3,bt601,phase,ank_5_5,0.2211352151168061,1
ank30_ovp,C3,bt601,ncc,ank_26_3,0.6620793016196036,89
ank30_ovp,C3,bt601,phase,ank_26_3,0.1446204826047615,1
ank30_ovp,C3,bt601,ncc,ank_22_37,0.9917684025378426,64
ank30_ovp,C3,bt601,phase,ank_22_37,0.3308106489226875,1
ank30_ovp,C3,bt601,ncc,ank_13_6,0.319019160554344,121
ank30_ovp,C3,bt601,phase,ank_13_6,0.2967482376390378,1
ank30_ovp,C3,bt601,ncc,ank_18_7,0.6589598770831138,75
ank30_ovp,C3,bt601,phase,ank_18_7,0.0957578189596869,1
ank30_ovp,C3,bt601,ncc,ank_5_12,0.3857749353847103,130
ank30_ovp,C3,bt601,phase,ank_5_12,0.0508830787506537,1
ank30_ovp,C3,bt601,ncc,ank_35_11,0.4494872097934339,136
ank30_ovp,C3,bt601,phase,ank_35_11,0.153018081870959,1
ank30_ovp,C3,bt601,ncc,ank_34_11,0.4836260213169422,123
ank30_ovp,C3,bt601,phase,ank_34_11,0.0201975223015886,1
ank30_ovp,C3,bt601,ncc,ank_26_5,0.500284106169713,118
ank30_ovp,C3,bt601,phase,ank_26_5,0.1643656018540816,1
ank30_ovp,C3,bt601,ncc,ank_38_22,0.5873844903269732,106
ank30_ovp,C3,bt601,phase,ank_38_22,0.1383911843329997,1
ank30_ovp,C3,bt601,ncc,ank_33_34,0.505398716623978,90
ank30_ovp,C3,bt601,phase,ank_33_34,0.0462499040046268,1
ank30_ovp,C3,bt601,ncc,ank_33_3,0.6383616830618274,133
ank30_ovp,C3,bt601,phase,ank_33_3,0.5050268340540751,1
ank30_ovp,C3,mean,ncc,ank_24_3,7.73096054992187,23
ank30_ovp,C3,mean,phase,ank_24_3,43.98576563153855,1
ank30_ovp,C3,mean,ncc,ank_27_14,5.564471283273267,11
ank30_ovp,C3,mean,phase,ank_27_14,27.48017872112733,1
ank30_ovp,C3,mean,ncc,ank_0_30,8.374726544463467,38
ank30_ovp,C3,mean,phase,ank_0_30,0.1595929322765514,1
ank30_ovp,C3,mean,ncc,ank_13_34,9.026382667328496,29
ank30_ovp,C3,mean,phase,ank_13_34,0.0640459160194412,1
ank30_ovp,C3,mean,ncc,ank_9_25,0.8688845121855634,71
ank30_ovp,C3,mean,phase,ank_9_25,0.3134047882296356,1
ank30_ovp,C3,mean,ncc,ank_7_36,8.952277553276309,56
ank30_ovp,C3,mean,phase,ank_7_36,25.252219975576715,1
ank30_ovp,C3,mean,ncc,ank_25_16,2.098844589363833,45
ank30_ovp,C3,mean,phase,ank_25_16,4.908929418352186,1
ank30_ovp,C3,mean,ncc,ank_7_8,0.5860951895272994,92
ank30_ovp,C3,mean,phase,ank_7_8,0.1029942214785661,1
ank30_ovp,C3,mean,ncc,ank_22_16,1.1136072590307473,38
ank30_ovp,C3,mean,phase,ank_22_16,0.7457765661060201,1
ank30_ovp,C3,mean,ncc,ank_3_13,0.5255224204648759,80
ank30_ovp,C3,mean,phase,ank_3_13,0.1304674888885475,1
ank30_ovp,C3,mean,ncc,ank_8_31,3.351580568595499,98
ank30_ovp,C3,mean,phase,ank_8_31,1.022461453523492,1
ank30_ovp,C3,mean,ncc,ank_4_41,1.2204642696599368,58
ank30_ovp,C3,mean,phase,ank_4_41,0.0850257020572566,1
ank30_ovp,C3,mean,ncc,ank_6_10,0.8910457079093044,84
ank30_ovp,C3,mean,phase,ank_6_10,0.7199160058318489,1
ank30_ovp,C3,mean,ncc,ank_2_12,0.3831597651139045,72
ank30_ovp,C3,mean,phase,ank_2_12,0.0567880224287354,1
ank30_ovp,C3,mean,ncc,ank_9_1,1.3344216243562106,68
ank30_ovp,C3,mean,phase,ank_9_1,1.0336621469253842,1
ank30_ovp,C3,mean,ncc,ank_17_22,1.4421521079529267,35
ank30_ovp,C3,mean,phase,ank_17_22,0.2186863122334527,1
ank30_ovp,C3,mean,ncc,ank_29_21,2.525200830576857,27
ank30_ovp,C3,mean,phase,ank_29_21,0.1580466097697308,1
ank30_ovp,C3,mean,ncc,ank_20_6,0.8574027925818415,67
ank30_ovp,C3,mean,phase,ank_20_6,0.2391721884733785,1
ank30_ovp,C3,mean,ncc,ank_5_5,0.4796200556001906,100
ank30_ovp,C3,mean,phase,ank_5_5,0.0761463334954936,1
ank30_ovp,C3,mean,ncc,ank_26_3,0.7270698638612686,91
ank30_ovp,C3,mean,phase,ank_26_3,0.1240969011022957,1
ank30_ovp,C3,mean,ncc,ank_22_37,1.072430864600779,65
ank30_ovp,C3,mean,phase,ank_22_37,0.2500273454984033,1
ank30_ovp,C3,mean,ncc,ank_13_6,0.3143698407026777,120
ank30_ovp,C3,mean,phase,ank_13_6,0.3357390685955905,1
ank30_ovp,C3,mean,ncc,ank_18_7,0.6887437119601849,76
ank30_ovp,C3,mean,phase,ank_18_7,0.1004253550403752,1
ank30_ovp,C3,mean,ncc,ank_5_12,0.3950695993817729,129
ank30_ovp,C3,mean,phase,ank_5_12,0.0961179228381159,1
ank30_ovp,C3,mean,ncc,ank_35_11,0.4472947279987156,136
ank30_ovp,C3,mean,phase,ank_35_11,0.1211446259699248,1
ank30_ovp,C3,mean,ncc,ank_34_11,0.4811481583470473,122
ank30_ovp,C3,mean,phase,ank_34_11,0.0101064468086687,1
ank30_ovp,C3,mean,ncc,ank_26_5,0.5149830954089645,117
ank30_ovp,C3,mean,phase,ank_26_5,0.2219764157200106,1
ank30_ovp,C3,mean,ncc,ank_38_22,0.5831206671213144,107
ank30_ovp,C3,mean,phase,ank_38_22,0.145194774147279,1
ank30_ovp,C3,mean,ncc,ank_33_34,0.5184909227548097,95
ank30_ovp,C3,mean,phase,ank_33_34,0.0721012361038216,1
ank30_ovp,C3,mean,ncc,ank_33_3,0.6325474947849903,133
ank30_ovp,C3,mean,phase,ank_33_3,0.5723907807390473,1
eu150,C1,bt601,ncc,30SVJ_0796_00,7.999919782072534,5
eu150,C1,bt601,phase,30SVJ_0796_00,0.2482013858935731,1
eu150,C1,bt601,ncc,30SVJ_1711_00,8.160652086140828,18
eu150,C1,bt601,phase,30SVJ_1711_00,13.935675774620968,1
eu150,C1,bt601,ncc,30TVK_0841_00,7.570697361705874,12
eu150,C1,bt601,phase,30TVK_0841_00,5.108008537971397,1
eu150,C1,bt601,ncc,30TVK_1126_00,6.851110979927822,8
eu150,C1,bt601,phase,30TVK_1126_00,9.468023121570075,1
eu150,C1,bt601,ncc,30TVK_1386_00,6.957527755521886,12
eu150,C1,bt601,phase,30TVK_1386_00,26.375096870082185,1
eu150,C1,bt601,ncc,30TVK_1390_00,8.082586974819929,11
eu150,C1,bt601,phase,30TVK_1390_00,34.47272580796576,1
eu150,C1,bt601,ncc,30TVK_1697_00,8.05813317731032,22
eu150,C1,bt601,phase,30TVK_1697_00,0.648546700234222,1
eu150,C1,bt601,ncc,30TVK_2512_00,6.984344777041617,8
eu150,C1,bt601,phase,30TVK_2512_00,0.1226351341201906,1
eu150,C1,bt601,ncc,30TXP_0408_00,1.117150861868446,8
eu150,C1,bt601,phase,30TXP_0408_00,4.539648700033568,1
eu150,C1,bt601,ncc,30TXQ_0830_00,9.673959335214011,13
eu150,C1,bt601,phase,30TXQ_0830_00,21.324090514509447,1
eu150,C1,bt601,ncc,30TYQ_1071_00,4.174014497025574,20
eu150,C1,bt601,phase,30TYQ_1071_00,0.6098137770784285,1
eu150,C1,bt601,ncc,30UYC_0687_00,6.943688657175808,11
eu150,C1,bt601,phase,30UYC_0687_00,0.2508502975284882,1
eu150,C1,bt601,ncc,31TGJ_0814_00,4.777338792947705,1
eu150,C1,bt601,phase,31TGJ_0814_00,47.41004686857176,1
eu150,C1,bt601,ncc,31UDP_0247_00,5.153584009458157,24
eu150,C1,bt601,phase,31UDP_0247_00,0.2003294343509288,1
eu150,C1,bt601,ncc,32UPA_0047_00,3.497697829362456,5
eu150,C1,bt601,phase,32UPA_0047_00,3.1757121438044207,1
eu150,C1,bt601,ncc,33TWF_0539_00,9.7605971775142,15
eu150,C1,bt601,phase,33TWF_0539_00,6.9891549108994555,1
eu150,C1,bt601,ncc,33TWF_1416_00,1.428972906244497,27
eu150,C1,bt601,phase,33TWF_1416_00,0.1121858359200948,1
eu150,C1,bt601,ncc,34TCR_0112_00,8.49294603801404,17
eu150,C1,bt601,phase,34TCR_0112_00,46.59008495910014,1
eu150,C1,bt601,ncc,34TCR_0361_00,5.142067159165704,15
eu150,C1,bt601,phase,34TCR_0361_00,12.041871955045435,1
eu150,C1,bt601,ncc,34TCR_0769_00,7.228928853214051,25
eu150,C1,bt601,phase,34TCR_0769_00,3.689217789505774,1
eu150,C1,bt601,ncc,34TCR_0850_00,8.161796975519486,23
eu150,C1,bt601,phase,34TCR_0850_00,35.70069585563317,1
eu150,C1,bt601,ncc,34TCR_1204_00,8.416180779870423,12
eu150,C1,bt601,phase,34TCR_1204_00,6.694212317107478,1
eu150,C1,bt601,ncc,34TCS_0241_00,9.37806323849283,10
eu150,C1,bt601,phase,34TCS_0241_00,17.475133312588213,1
eu150,C1,bt601,ncc,34TCT_0362_00,8.089285372029329,21
eu150,C1,bt601,phase,34TCT_0362_00,7.5049749156246,1
eu150,C1,bt601,ncc,34TCT_0701_00,9.373016451634896,27
eu150,C1,bt601,phase,34TCT_0701_00,0.2557713638611639,1
eu150,C1,bt601,ncc,34TCT_0757_00,8.466150166088035,21
eu150,C1,bt601,phase,34TCT_0757_00,52.08934043339952,1
eu150,C1,bt601,ncc,34TCT_0997_00,8.217100449255808,7
eu150,C1,bt601,phase,34TCT_0997_00,29.26325340054478,1
eu150,C1,bt601,ncc,34TCT_1595_00,6.536353232049408,15
eu150,C1,bt601,phase,34TCT_1595_00,12.503125404358927,1
eu150,C1,bt601,ncc,34TCT_1710_00,8.266375911373775,26
eu150,C1,bt601,phase,34TCT_1710_00,19.75551236498435,1
eu150,C1,bt601,ncc,34TCT_2072_00,5.9611834935699015,12
eu150,C1,bt601,phase,34TCT_2072_00,15.17056892043229,1
eu150,C1,bt601,ncc,30TXP_0411_00,6.595647654736616,11
eu150,C1,bt601,phase,30TXP_0411_00,12.00317845025358,1
eu150,C1,bt601,ncc,30TXP_0787_00,4.6339462984639574,12
eu150,C1,bt601,phase,30TXP_0787_00,0.2615930266940451,1
eu150,C1,bt601,ncc,30TXP_1048_00,8.182818319016867,22
eu150,C1,bt601,phase,30TXP_1048_00,0.064657947984065,1
eu150,C1,bt601,ncc,30TXQ_0896_00,2.8866495207250873,13
eu150,C1,bt601,phase,30TXQ_0896_00,0.6572679984586063,1
eu150,C1,bt601,ncc,30UYD_0119_00,8.082698544292372,11
eu150,C1,bt601,phase,30UYD_0119_00,1.6070803041295374,1
eu150,C1,bt601,ncc,31TCJ_0091_00,6.785549509193308,16
eu150,C1,bt601,phase,31TCJ_0091_00,42.104086989519125,1
eu150,C1,bt601,ncc,31TCN_1803_00,9.333364426386847,26
eu150,C1,bt601,phase,31TCN_1803_00,3.723169188429102,1
eu150,C1,bt601,ncc,31TGJ_0550_00,5.360851297616989,28
eu150,C1,bt601,phase,31TGJ_0550_00,0.2701829382154843,1
eu150,C1,bt601,ncc,31TGK_1163_00,3.9630277378555,14
eu150,C1,bt601,phase,31TGK_1163_00,2.0675106164365795,1
eu150,C1,bt601,ncc,31UCQ_1476_00,6.200846626244128,36
eu150,C1,bt601,phase,31UCQ_1476_00,2.8327488785431965,1
eu150,C1,bt601,ncc,31UDQ_0751_00,8.070287426862436,18
eu150,C1,bt601,phase,31UDQ_0751_00,3.172686815838946,1
eu150,C1,bt601,ncc,31UFQ_0574_00,8.002263740009928,25
eu150,C1,bt601,phase,31UFQ_0574_00,0.2469191197569869,1
eu150,C1,bt601,ncc,31UFQ_1482_00,8.569598017856405,24
eu150,C1,bt601,phase,31UFQ_1482_00,1.109206668029881,1
eu150,C1,bt601,ncc,32UPA_1861_00,3.3535368240488137,45
eu150,C1,bt601,phase,32UPA_1861_00,0.4059721508564787,1
eu150,C1,bt601,ncc,32UPA_1883_00,5.457876169812555,27
eu150,C1,bt601,phase,32UPA_1883_00,2.338207030293072,1
eu150,C1,bt601,ncc,32UPA_1911_00,5.782259399456076,22
eu150,C1,bt601,phase,32UPA_1911_00,0.9573474028409692,1
eu150,C1,bt601,ncc,33TVN_1850_00,0.9067119742672208,25
eu150,C1,bt601,phase,33TVN_1850_00,0.4369290591344307,1
eu150,C1,bt601,ncc,33UWT_0956_00,5.295876029737948,26
eu150,C1,bt601,phase,33UWT_0956_00,0.3744731778567705,1
eu150,C1,bt601,ncc,33UWT_2290_00,6.398299860638075,32
eu150,C1,bt601,phase,33UWT_2290_00,28.54912101739661,1
eu150,C1,bt601,ncc,33VXG_1377_00,3.795313844886536,27
eu150,C1,bt601,phase,33VXG_1377_00,4.234133585851349,1
eu150,C1,bt601,ncc,34TCR_0421_00,7.273798735828364,15
eu150,C1,bt601,phase,34TCR_0421_00,0.2183794417936871,1
eu150,C1,bt601,ncc,34TCR_1120_00,8.12282548430849,18
eu150,C1,bt601,phase,34TCR_1120_00,0.4649293980381728,1
eu150,C1,bt601,ncc,34TCR_1129_00,7.809172461066695,32
eu150,C1,bt601,phase,34TCR_1129_00,7.316584454824032,1
eu150,C1,bt601,ncc,34TCR_1412_00,8.907810269399405,22
eu150,C1,bt601,phase,34TCR_1412_00,29.93949058112296,1
eu150,C1,bt601,ncc,34TCT_0129_00,1.021120061815685,23
eu150,C1,bt601,phase,34TCT_0129_00,0.6287463880101877,1
eu150,C1,bt601,ncc,34TCT_0468_00,6.563069859810686,23
eu150,C1,bt601,phase,34TCT_0468_00,0.0956599345475754,1
eu150,C1,bt601,ncc,34TCT_0686_00,8.014682496111298,18
eu150,C1,bt601,phase,34TCT_0686_00,1.4273620283863264,1
eu150,C1,bt601,ncc,34TCT_1673_00,8.963192603297996,10
eu150,C1,bt601,phase,34TCT_1673_00,30.252009583732683,1
eu150,C1,bt601,ncc,34TCT_1726_00,7.623108501352465,15
eu150,C1,bt601,phase,34TCT_1726_00,0.0838024902132093,1
eu150,C1,bt601,ncc,34TCT_1903_00,7.6023943297904575,27
eu150,C1,bt601,phase,34TCT_1903_00,5.01177917445395,1
eu150,C1,bt601,ncc,30TVK_2306_00,7.169920264740918,15
eu150,C1,bt601,phase,30TVK_2306_00,13.36149303780409,1
eu150,C1,bt601,ncc,30UYC_0245_00,8.075947037665873,15
eu150,C1,bt601,phase,30UYC_0245_00,27.410191177967672,1
eu150,C1,bt601,ncc,30UYC_0725_00,4.108614565220844,35
