stem,stratum,conf_D,conf_B,conf_S,osm_fraction,err_C2,n_C2,err_C1,conf_COMB
ank_38_27,4,0.7092558932105817,-16.86885650793598,-1.5174815654754639,0.0623931884765625,1.1429021282880285,94.0,1.6352939895055303,0.11417090980530796
ank_38_40,2,0.5147849283273883,-81.44245573087491,-1.8213179111480713,0.0089263916015625,1.2313957637585191,44.0,1.8837890011203882,-0.2786094644670265
ank_38_9,5,0.9236519107602618,-12.098571133809346,-0.9642095565795898,0.0422821044921875,0.626758383595855,143.0,0.8975522430448993,0.7104557409690311
ank_39_1,1,0.16639538982223484,-58.8133989539273,-2.284205913543701,0.0130615234375,3.115346640530456,39.0,3.4460481315115383,-0.921369511520015
ank_3_13,2,0.37274785004945354,-44.178284956630556,-1.8576767444610596,0.01629638671875,1.0251438548690066,74.0,2.6333062638019737,-0.4267176947604663
ank_3_25,1,0.11139025769665876,-128.5286406919502,-2.1462643146514893,0.00274658203125,1.8767799732248203,51.0,3.826255851254273,-0.8650351642876466
ank_3_29,1,0.07183402930304883,-88.5693424720466,-2.2727127075195312,0.0058441162109375,3.4802420360786828,16.0,3.415169045261221,-0.9932749039346597
ank_3_34,2,0.5743255286762112,-362.03867196751247,-3.3466620445251465,0.0,0.5672926259530058,114.0,0.7787370644729729,-1.3686610536613417
ank_3_39,4,0.7819976219542684,-19.419969874768306,-1.7425707578659058,0.0962371826171875,1.0392649861959908,42.0,2.4012810673777567,0.0077619218698884995
ank_3_9,3,0.4058667884534557,-32.27821915931168,-1.3846756219863892,0.01800537109375,1.0843376152743074,99.0,1.3776098466762978,-0.044786270481506824
ank_40_19,4,0.9808341755614682,-8.670307426356207,-1.5858052968978882,0.103179931640625,0.4554163953032989,121.0,0.6933477886213398,0.2942707985159404
ank_40_2,2,0.4249861889974189,-26.78972919030785,-2.249661922454834,0.053466796875,2.8410625494033126,45.0,2.8138204663804496,-0.6753956286455853
ank_40_40,1,0.18482583047080497,-41.24608126849054,-1.7803682088851929,0.0149993896484375,3.4766463504602423,41.0,4.187277467007624,-0.528881149782209
ank_41_0,2,0.45321790893124114,-28.813831926379144,-1.927804946899414,0.055145263671875,0.9492987639998867,51.0,2.9289902698753734,-0.41065888981014664
ank_41_1,3,0.47165857826253454,-22.865982993164295,-2.3026835918426514,0.0395965576171875,2.198410257503643,50.0,3.621173960696146,-0.6753157505255328
ank_41_19,2,0.34950642297023027,-13.8532489919375,-1.5061705112457275,0.02490234375,2.4175903137597965,40.0,3.4528937311446635,-0.18362696369781323
ank_41_40,1,0.09483497990104306,-97.00827805875602,-2.8119165897369385,0.0044403076171875,3.230777161008101,34.0,3.1220630495489132,-1.37694130290615
ank_4_23,2,0.39773818040071574,-90.80758808174781,-1.864330530166626,0.0057830810546875,0.9618303652023313,49.0,2.623782840514174,-0.41041935226228116
ank_4_41,2,0.40924314168791964,-53.45084694618948,-1.5834543704986572,0.0136871337890625,0.8207742172487145,46.0,1.7548389659898125,-0.19056998393448685
ank_5_12,4,0.6160769937425523,-362.03867196751247,-0.8606183528900146,0.0,0.34610718014991093,180.0,0.9549162241938268,0.5260867135492486
ank_5_40,1,0.18472060484008684,-58.95299512785108,-2.125092029571533,0.0052337646484375,3.9435755017995584,15.0,4.030282876160859,-0.7867747560922407
